Year,Bundesland,Day-Month,Value,Date
2022,Sachsen-Anhalt,02.11.,99.0,02.11.2022
2022,Thüringen,02.11.,92.0,02.11.2022
2021,Schleswig-Holstein,02.11.,87.0,02.11.2021
2021,Hamburg,02.11.,69.0,02.11.2021
2021,Niedersachsen,02.11.,281.0,02.11.2021
2021,Bremen,02.11.,20.0,02.11.2021
2021,Nordrhein-Westfalen,02.11.,624.0,02.11.2021
2021,Hessen,02.11.,215.0,02.11.2021
2021,Rheinland-Pfalz,02.11.,141.0,02.11.2021
2021,Baden-Württemberg,02.11.,349.0,02.11.2021
2021,Bayern,02.11.,454.0,02.11.2021
2021,Saarland,02.11.,39.0,02.11.2021
2021,Berlin,02.11.,131.0,02.11.2021
2021,Brandenburg,02.11.,105.0,02.11.2021
2021,Mecklenburg-Vorpommern,02.11.,65.0,02.11.2021
2021,Sachsen,02.11.,190.0,02.11.2021
2021,Sachsen-Anhalt,02.11.,108.0,02.11.2021
2021,Thüringen,02.11.,95.0,02.11.2021
2023,Schleswig-Holstein,03.11.,116.0,03.11.2023
2023,Hamburg,03.11.,50.0,03.11.2023
2023,Niedersachsen,03.11.,294.0,03.11.2023
2023,Bremen,03.11.,20.0,03.11.2023
2023,Nordrhein-Westfalen,03.11.,614.0,03.11.2023
2023,Hessen,03.11.,219.0,03.11.2023
2023,Rheinland-Pfalz,03.11.,138.0,03.11.2023
2023,Baden-Württemberg,03.11.,339.0,03.11.2023
2023,Bayern,03.11.,383.0,03.11.2023
2023,Saarland,03.11.,41.0,03.11.2023
2023,Berlin,03.11.,106.0,03.11.2023
2023,Brandenburg,03.11.,106.0,03.11.2023
2023,Mecklenburg-Vorpommern,03.11.,74.0,03.11.2023
2023,Sachsen,03.11.,214.0,03.11.2023
2023,Sachsen-Anhalt,03.11.,116.0,03.11.2023
2023,Thüringen,03.11.,87.0,03.11.2023
2022,Schleswig-Holstein,03.11.,117.0,03.11.2022
2022,Hamburg,03.11.,66.0,03.11.2022
2022,Niedersachsen,03.11.,275.0,03.11.2022
2022,Bremen,03.11.,21.0,03.11.2022
2022,Nordrhein-Westfalen,03.11.,678.0,03.11.2022
2022,Hessen,03.11.,228.0,03.11.2022
2022,Rheinland-Pfalz,03.11.,133.0,03.11.2022
2022,Baden-Württemberg,03.11.,298.0,03.11.2022
2022,Bayern,03.11.,403.0,03.11.2022
2022,Saarland,03.11.,45.0,03.11.2022
2022,Berlin,03.11.,99.0,03.11.2022
2022,Brandenburg,03.11.,99.0,03.11.2022
2022,Mecklenburg-Vorpommern,03.11.,53.0,03.11.2022
2022,Sachsen,03.11.,163.0,03.11.2022
2022,Sachsen-Anhalt,03.11.,123.0,03.11.2022
2022,Thüringen,03.11.,80.0,03.11.2022
2021,Schleswig-Holstein,03.11.,93.0,03.11.2021
2021,Hamburg,03.11.,65.0,03.11.2021
2021,Niedersachsen,03.11.,276.0,03.11.2021
2021,Bremen,03.11.,31.0,03.11.2021
2021,Nordrhein-Westfalen,03.11.,614.0,03.11.2021
2021,Hessen,03.11.,216.0,03.11.2021
2021,Rheinland-Pfalz,03.11.,157.0,03.11.2021
2021,Baden-Württemberg,03.11.,365.0,03.11.2021
2021,Bayern,03.11.,441.0,03.11.2021
2021,Saarland,03.11.,43.0,03.11.2021
2021,Berlin,03.11.,104.0,03.11.2021
2021,Brandenburg,03.11.,92.0,03.11.2021
2021,Mecklenburg-Vorpommern,03.11.,58.0,03.11.2021
2021,Sachsen,03.11.,197.0,03.11.2021
2021,Sachsen-Anhalt,03.11.,105.0,03.11.2021
2021,Thüringen,03.11.,110.0,03.11.2021
2023,Schleswig-Holstein,04.11.,125.0,04.11.2023
2023,Hamburg,04.11.,53.0,04.11.2023
2023,Niedersachsen,04.11.,312.0,04.11.2023
2023,Bremen,04.11.,26.0,04.11.2023
2023,Nordrhein-Westfalen,04.11.,602.0,04.11.2023
2023,Hessen,04.11.,217.0,04.11.2023
2023,Rheinland-Pfalz,04.11.,132.0,04.11.2023
2023,Baden-Württemberg,04.11.,329.0,04.11.2023
2023,Bayern,04.11.,417.0,04.11.2023
2023,Saarland,04.11.,50.0,04.11.2023
2023,Berlin,04.11.,96.0,04.11.2023
2023,Brandenburg,04.11.,111.0,04.11.2023
2023,Mecklenburg-Vorpommern,04.11.,89.0,04.11.2023
2023,Sachsen,04.11.,166.0,04.11.2023
2023,Sachsen-Anhalt,04.11.,91.0,04.11.2023
2023,Thüringen,04.11.,103.0,04.11.2023
2022,Schleswig-Holstein,04.11.,127.0,04.11.2022
2022,Hamburg,04.11.,73.0,04.11.2022
2022,Niedersachsen,04.11.,278.0,04.11.2022
2022,Bremen,04.11.,25.0,04.11.2022
2022,Nordrhein-Westfalen,04.11.,617.0,04.11.2022
2022,Hessen,04.11.,228.0,04.11.2022
2022,Rheinland-Pfalz,04.11.,161.0,04.11.2022
2022,Baden-Württemberg,04.11.,331.0,04.11.2022
2022,Bayern,04.11.,432.0,04.11.2022
2022,Saarland,04.11.,38.0,04.11.2022
2022,Berlin,04.11.,107.0,04.11.2022
2022,Brandenburg,04.11.,76.0,04.11.2022
2022,Mecklenburg-Vorpommern,04.11.,87.0,04.11.2022
2022,Sachsen,04.11.,169.0,04.11.2022
2022,Sachsen-Anhalt,04.11.,96.0,04.11.2022
2022,Thüringen,04.11.,87.0,04.11.2022
2021,Schleswig-Holstein,04.11.,109.0,04.11.2021
2021,Hamburg,04.11.,48.0,04.11.2021
2021,Niedersachsen,04.11.,286.0,04.11.2021
2021,Bremen,04.11.,25.0,04.11.2021
2021,Nordrhein-Westfalen,04.11.,617.0,04.11.2021
2021,Hessen,04.11.,221.0,04.11.2021
2021,Rheinland-Pfalz,04.11.,146.0,04.11.2021
2021,Baden-Württemberg,04.11.,342.0,04.11.2021
2021,Bayern,04.11.,439.0,04.11.2021
2021,Saarland,04.11.,38.0,04.11.2021
2021,Berlin,04.11.,98.0,04.11.2021
2021,Brandenburg,04.11.,106.0,04.11.2021
2021,Mecklenburg-Vorpommern,04.11.,62.0,04.11.2021
2021,Sachsen,04.11.,181.0,04.11.2021
2021,Sachsen-Anhalt,04.11.,88.0,04.11.2021
2021,Thüringen,04.11.,116.0,04.11.2021
2023,Schleswig-Holstein,05.11.,107.0,05.11.2023
2023,Hamburg,05.11.,64.0,05.11.2023
2023,Niedersachsen,05.11.,293.0,05.11.2023
2023,Bremen,05.11.,32.0,05.11.2023
2023,Nordrhein-Westfalen,05.11.,579.0,05.11.2023
2023,Hessen,05.11.,192.0,05.11.2023
2023,Rheinland-Pfalz,05.11.,130.0,05.11.2023
2023,Baden-Württemberg,05.11.,343.0,05.11.2023
2023,Bayern,05.11.,380.0,05.11.2023
2023,Saarland,05.11.,36.0,05.11.2023
2023,Berlin,05.11.,111.0,05.11.2023
2023,Brandenburg,05.11.,104.0,05.11.2023
2023,Mecklenburg-Vorpommern,05.11.,59.0,05.11.2023
2023,Sachsen,05.11.,168.0,05.11.2023
2023,Sachsen-Anhalt,05.11.,94.0,05.11.2023
2023,Thüringen,05.11.,86.0,05.11.2023
2022,Schleswig-Holstein,05.11.,104.0,05.11.2022
2022,Hamburg,05.11.,57.0,05.11.2022
2022,Niedersachsen,05.11.,274.0,05.11.2022
2022,Bremen,05.11.,27.0,05.11.2022
2022,Nordrhein-Westfalen,05.11.,583.0,05.11.2022
2022,Hessen,05.11.,192.0,05.11.2022
2022,Rheinland-Pfalz,05.11.,179.0,05.11.2022
2022,Baden-Württemberg,05.11.,334.0,05.11.2022
2022,Bayern,05.11.,446.0,05.11.2022
2022,Saarland,05.11.,31.0,05.11.2022
2022,Berlin,05.11.,109.0,05.11.2022
2022,Brandenburg,05.11.,107.0,05.11.2022
2022,Mecklenburg-Vorpommern,05.11.,78.0,05.11.2022
2022,Sachsen,05.11.,159.0,05.11.2022
2022,Sachsen-Anhalt,05.11.,95.0,05.11.2022
2022,Thüringen,05.11.,52.0,05.11.2022
2021,Schleswig-Holstein,05.11.,102.0,05.11.2021
2021,Hamburg,05.11.,50.0,05.11.2021
2021,Niedersachsen,05.11.,275.0,05.11.2021
2021,Bremen,05.11.,18.0,05.11.2021
2021,Nordrhein-Westfalen,05.11.,645.0,05.11.2021
2021,Hessen,05.11.,200.0,05.11.2021
2021,Rheinland-Pfalz,05.11.,143.0,05.11.2021
2021,Baden-Württemberg,05.11.,341.0,05.11.2021
2021,Bayern,05.11.,426.0,05.11.2021
2021,Saarland,05.11.,31.0,05.11.2021
2021,Berlin,05.11.,96.0,05.11.2021
2021,Brandenburg,05.11.,98.0,05.11.2021
2021,Mecklenburg-Vorpommern,05.11.,70.0,05.11.2021
2021,Sachsen,05.11.,192.0,05.11.2021
2021,Sachsen-Anhalt,05.11.,98.0,05.11.2021
2021,Thüringen,05.11.,104.0,05.11.2021
2023,Schleswig-Holstein,06.11.,110.0,06.11.2023
2023,Hamburg,06.11.,61.0,06.11.2023
2023,Niedersachsen,06.11.,264.0,06.11.2023
2023,Bremen,06.11.,24.0,06.11.2023
2023,Nordrhein-Westfalen,06.11.,652.0,06.11.2023
2023,Hessen,06.11.,201.0,06.11.2023
2023,Rheinland-Pfalz,06.11.,158.0,06.11.2023
2023,Baden-Württemberg,06.11.,349.0,06.11.2023
2023,Bayern,06.11.,413.0,06.11.2023
2023,Saarland,06.11.,40.0,06.11.2023
2023,Berlin,06.11.,115.0,06.11.2023
2023,Brandenburg,06.11.,94.0,06.11.2023
2023,Mecklenburg-Vorpommern,06.11.,69.0,06.11.2023
2023,Sachsen,06.11.,168.0,06.11.2023
2023,Sachsen-Anhalt,06.11.,89.0,06.11.2023
2023,Thüringen,06.11.,93.0,06.11.2023
2022,Schleswig-Holstein,06.11.,97.0,06.11.2022
2022,Hamburg,06.11.,50.0,06.11.2022
2022,Niedersachsen,06.11.,298.0,06.11.2022
2022,Bremen,06.11.,22.0,06.11.2022
2022,Nordrhein-Westfalen,06.11.,542.0,06.11.2022
2022,Hessen,06.11.,199.0,06.11.2022
2022,Rheinland-Pfalz,06.11.,148.0,06.11.2022
2022,Baden-Württemberg,06.11.,330.0,06.11.2022
2022,Bayern,06.11.,364.0,06.11.2022
2022,Saarland,06.11.,33.0,06.11.2022
2022,Berlin,06.11.,99.0,06.11.2022
2022,Brandenburg,06.11.,103.0,06.11.2022
2022,Mecklenburg-Vorpommern,06.11.,66.0,06.11.2022
2022,Sachsen,06.11.,144.0,06.11.2022
2022,Sachsen-Anhalt,06.11.,97.0,06.11.2022
2022,Thüringen,06.11.,88.0,06.11.2022
2021,Schleswig-Holstein,06.11.,103.0,06.11.2021
2021,Hamburg,06.11.,55.0,06.11.2021
2021,Niedersachsen,06.11.,265.0,06.11.2021
2021,Bremen,06.11.,20.0,06.11.2021
2021,Nordrhein-Westfalen,06.11.,634.0,06.11.2021
2021,Hessen,06.11.,183.0,06.11.2021
2021,Rheinland-Pfalz,06.11.,136.0,06.11.2021
2021,Baden-Württemberg,06.11.,372.0,06.11.2021
2021,Bayern,06.11.,454.0,06.11.2021
2021,Saarland,06.11.,43.0,06.11.2021
2021,Berlin,06.11.,108.0,06.11.2021
2021,Brandenburg,06.11.,109.0,06.11.2021
2021,Mecklenburg-Vorpommern,06.11.,53.0,06.11.2021
2021,Sachsen,06.11.,182.0,06.11.2021
2021,Sachsen-Anhalt,06.11.,93.0,06.11.2021
2021,Thüringen,06.11.,100.0,06.11.2021
2023,Schleswig-Holstein,07.11.,115.0,07.11.2023
2023,Hamburg,07.11.,64.0,07.11.2023
2023,Niedersachsen,07.11.,326.0,07.11.2023
2023,Bremen,07.11.,27.0,07.11.2023
2023,Nordrhein-Westfalen,07.11.,629.0,07.11.2023
2023,Hessen,07.11.,228.0,07.11.2023
2023,Rheinland-Pfalz,07.11.,151.0,07.11.2023
2023,Baden-Württemberg,07.11.,340.0,07.11.2023
2023,Bayern,07.11.,439.0,07.11.2023
2023,Saarland,07.11.,36.0,07.11.2023
2023,Berlin,07.11.,116.0,07.11.2023
2023,Brandenburg,07.11.,114.0,07.11.2023
2023,Mecklenburg-Vorpommern,07.11.,66.0,07.11.2023
2023,Sachsen,07.11.,158.0,07.11.2023
2023,Sachsen-Anhalt,07.11.,96.0,07.11.2023
2023,Thüringen,07.11.,97.0,07.11.2023
2022,Schleswig-Holstein,07.11.,120.0,07.11.2022
2022,Hamburg,07.11.,62.0,07.11.2022
2022,Niedersachsen,07.11.,304.0,07.11.2022
2022,Bremen,07.11.,14.0,07.11.2022
2022,Nordrhein-Westfalen,07.11.,623.0,07.11.2022
2022,Hessen,07.11.,210.0,07.11.2022
2022,Rheinland-Pfalz,07.11.,163.0,07.11.2022
2022,Baden-Württemberg,07.11.,365.0,07.11.2022
2022,Bayern,07.11.,420.0,07.11.2022
2022,Saarland,07.11.,36.0,07.11.2022
2022,Berlin,07.11.,111.0,07.11.2022
2022,Brandenburg,07.11.,113.0,07.11.2022
2022,Mecklenburg-Vorpommern,07.11.,74.0,07.11.2022
2022,Sachsen,07.11.,146.0,07.11.2022
2022,Sachsen-Anhalt,07.11.,103.0,07.11.2022
2022,Thüringen,07.11.,97.0,07.11.2022
2021,Schleswig-Holstein,07.11.,110.0,07.11.2021
2021,Hamburg,07.11.,47.0,07.11.2021
2021,Niedersachsen,07.11.,287.0,07.11.2021
2021,Bremen,07.11.,14.0,07.11.2021
2021,Nordrhein-Westfalen,07.11.,589.0,07.11.2021
2021,Hessen,07.11.,203.0,07.11.2021
2021,Rheinland-Pfalz,07.11.,145.0,07.11.2021
2021,Baden-Württemberg,07.11.,322.0,07.11.2021
2021,Bayern,07.11.,455.0,07.11.2021
2021,Saarland,07.11.,33.0,07.11.2021
2021,Berlin,07.11.,88.0,07.11.2021
2021,Brandenburg,07.11.,99.0,07.11.2021
2021,Mecklenburg-Vorpommern,07.11.,64.0,07.11.2021
2021,Sachsen,07.11.,183.0,07.11.2021
2021,Sachsen-Anhalt,07.11.,110.0,07.11.2021
2021,Thüringen,07.11.,85.0,07.11.2021
2023,Schleswig-Holstein,08.11.,119.0,08.11.2023
2023,Hamburg,08.11.,59.0,08.11.2023
2023,Niedersachsen,08.11.,292.0,08.11.2023
2023,Bremen,08.11.,31.0,08.11.2023
2023,Nordrhein-Westfalen,08.11.,635.0,08.11.2023
2023,Hessen,08.11.,201.0,08.11.2023
2023,Rheinland-Pfalz,08.11.,162.0,08.11.2023
2023,Baden-Württemberg,08.11.,371.0,08.11.2023
2023,Bayern,08.11.,422.0,08.11.2023
2023,Saarland,08.11.,45.0,08.11.2023
2023,Berlin,08.11.,111.0,08.11.2023
2023,Brandenburg,08.11.,95.0,08.11.2023
2023,Mecklenburg-Vorpommern,08.11.,63.0,08.11.2023
2023,Sachsen,08.11.,168.0,08.11.2023
2023,Sachsen-Anhalt,08.11.,83.0,08.11.2023
2023,Thüringen,08.11.,77.0,08.11.2023
2022,Schleswig-Holstein,08.11.,123.0,08.11.2022
2022,Hamburg,08.11.,61.0,08.11.2022
2022,Niedersachsen,08.11.,299.0,08.11.2022
2022,Bremen,08.11.,22.0,08.11.2022
2022,Nordrhein-Westfalen,08.11.,693.0,08.11.2022
2022,Hessen,08.11.,219.0,08.11.2022
2022,Rheinland-Pfalz,08.11.,140.0,08.11.2022
2022,Baden-Württemberg,08.11.,340.0,08.11.2022
2022,Bayern,08.11.,412.0,08.11.2022
2022,Saarland,08.11.,48.0,08.11.2022
2022,Berlin,08.11.,107.0,08.11.2022
2022,Brandenburg,08.11.,107.0,08.11.2022
2022,Mecklenburg-Vorpommern,08.11.,78.0,08.11.2022
2022,Sachsen,08.11.,172.0,08.11.2022
2022,Sachsen-Anhalt,08.11.,105.0,08.11.2022
2022,Thüringen,08.11.,96.0,08.11.2022
2021,Schleswig-Holstein,08.11.,127.0,08.11.2021
2021,Hamburg,08.11.,54.0,08.11.2021
2021,Niedersachsen,08.11.,283.0,08.11.2021
2021,Bremen,08.11.,18.0,08.11.2021
2021,Nordrhein-Westfalen,08.11.,668.0,08.11.2021
2021,Hessen,08.11.,193.0,08.11.2021
2021,Rheinland-Pfalz,08.11.,145.0,08.11.2021
2021,Baden-Württemberg,08.11.,388.0,08.11.2021
2021,Bayern,08.11.,504.0,08.11.2021
2021,Saarland,08.11.,37.0,08.11.2021
2021,Berlin,08.11.,107.0,08.11.2021
2021,Brandenburg,08.11.,85.0,08.11.2021
2021,Mecklenburg-Vorpommern,08.11.,63.0,08.11.2021
2021,Sachsen,08.11.,183.0,08.11.2021
2021,Sachsen-Anhalt,08.11.,99.0,08.11.2021
2021,Thüringen,08.11.,107.0,08.11.2021
2023,Schleswig-Holstein,09.11.,130.0,09.11.2023
2023,Hamburg,09.11.,58.0,09.11.2023
2023,Niedersachsen,09.11.,325.0,09.11.2023
2023,Bremen,09.11.,22.0,09.11.2023
2023,Nordrhein-Westfalen,09.11.,618.0,09.11.2023
2023,Hessen,09.11.,209.0,09.11.2023
2023,Rheinland-Pfalz,09.11.,163.0,09.11.2023
2023,Baden-Württemberg,09.11.,348.0,09.11.2023
2023,Bayern,09.11.,443.0,09.11.2023
2023,Saarland,09.11.,30.0,09.11.2023
2023,Berlin,09.11.,105.0,09.11.2023
2023,Brandenburg,09.11.,113.0,09.11.2023
2023,Mecklenburg-Vorpommern,09.11.,79.0,09.11.2023
2023,Sachsen,09.11.,184.0,09.11.2023
2023,Sachsen-Anhalt,09.11.,108.0,09.11.2023
2023,Thüringen,09.11.,94.0,09.11.2023
2022,Schleswig-Holstein,09.11.,105.0,09.11.2022
2022,Hamburg,09.11.,45.0,09.11.2022
2022,Niedersachsen,09.11.,312.0,09.11.2022
2022,Bremen,09.11.,17.0,09.11.2022
2022,Nordrhein-Westfalen,09.11.,643.0,09.11.2022
2022,Hessen,09.11.,202.0,09.11.2022
2022,Rheinland-Pfalz,09.11.,155.0,09.11.2022
2022,Baden-Württemberg,09.11.,341.0,09.11.2022
2022,Bayern,09.11.,419.0,09.11.2022
2022,Saarland,09.11.,41.0,09.11.2022
2022,Berlin,09.11.,92.0,09.11.2022
2022,Brandenburg,09.11.,120.0,09.11.2022
2022,Mecklenburg-Vorpommern,09.11.,70.0,09.11.2022
2022,Sachsen,09.11.,172.0,09.11.2022
2022,Sachsen-Anhalt,09.11.,96.0,09.11.2022
2022,Thüringen,09.11.,99.0,09.11.2022
2021,Schleswig-Holstein,09.11.,116.0,09.11.2021
2021,Hamburg,09.11.,55.0,09.11.2021
2021,Niedersachsen,09.11.,328.0,09.11.2021
2021,Bremen,09.11.,25.0,09.11.2021
2021,Nordrhein-Westfalen,09.11.,612.0,09.11.2021
2021,Hessen,09.11.,234.0,09.11.2021
2021,Rheinland-Pfalz,09.11.,175.0,09.11.2021
2021,Baden-Württemberg,09.11.,309.0,09.11.2021
2021,Bayern,09.11.,461.0,09.11.2021
2021,Saarland,09.11.,43.0,09.11.2021
2021,Berlin,09.11.,84.0,09.11.2021
2021,Brandenburg,09.11.,99.0,09.11.2021
2021,Mecklenburg-Vorpommern,09.11.,65.0,09.11.2021
2021,Sachsen,09.11.,233.0,09.11.2021
2021,Sachsen-Anhalt,09.11.,107.0,09.11.2021
2021,Thüringen,09.11.,123.0,09.11.2021
2023,Schleswig-Holstein,10.11.,116.0,10.11.2023
2023,Hamburg,10.11.,62.0,10.11.2023
2023,Niedersachsen,10.11.,306.0,10.11.2023
2023,Bremen,10.11.,22.0,10.11.2023
2023,Nordrhein-Westfalen,10.11.,665.0,10.11.2023
2023,Hessen,10.11.,198.0,10.11.2023
2023,Rheinland-Pfalz,10.11.,140.0,10.11.2023
2023,Baden-Württemberg,10.11.,380.0,10.11.2023
2023,Bayern,10.11.,440.0,10.11.2023
2023,Saarland,10.11.,42.0,10.11.2023
2023,Berlin,10.11.,130.0,10.11.2023
2023,Brandenburg,10.11.,91.0,10.11.2023
2023,Mecklenburg-Vorpommern,10.11.,75.0,10.11.2023
2023,Sachsen,10.11.,161.0,10.11.2023
2023,Sachsen-Anhalt,10.11.,113.0,10.11.2023
2023,Thüringen,10.11.,102.0,10.11.2023
2022,Schleswig-Holstein,10.11.,128.0,10.11.2022
2022,Hamburg,10.11.,52.0,10.11.2022
2022,Niedersachsen,10.11.,312.0,10.11.2022
2022,Bremen,10.11.,21.0,10.11.2022
2022,Nordrhein-Westfalen,10.11.,653.0,10.11.2022
2022,Hessen,10.11.,223.0,10.11.2022
2022,Rheinland-Pfalz,10.11.,132.0,10.11.2022
2022,Baden-Württemberg,10.11.,346.0,10.11.2022
2022,Bayern,10.11.,419.0,10.11.2022
2022,Saarland,10.11.,43.0,10.11.2022
2022,Berlin,10.11.,105.0,10.11.2022
2022,Brandenburg,10.11.,112.0,10.11.2022
2022,Mecklenburg-Vorpommern,10.11.,66.0,10.11.2022
2022,Sachsen,10.11.,176.0,10.11.2022
2022,Sachsen-Anhalt,10.11.,115.0,10.11.2022
2022,Thüringen,10.11.,100.0,10.11.2022
2021,Schleswig-Holstein,10.11.,100.0,10.11.2021
2021,Hamburg,10.11.,63.0,10.11.2021
2021,Niedersachsen,10.11.,286.0,10.11.2021
2021,Bremen,10.11.,24.0,10.11.2021
2021,Nordrhein-Westfalen,10.11.,580.0,10.11.2021
2021,Hessen,10.11.,202.0,10.11.2021
2021,Rheinland-Pfalz,10.11.,150.0,10.11.2021
2021,Baden-Württemberg,10.11.,355.0,10.11.2021
2021,Bayern,10.11.,462.0,10.11.2021
2021,Saarland,10.11.,48.0,10.11.2021
2021,Berlin,10.11.,103.0,10.11.2021
2021,Brandenburg,10.11.,110.0,10.11.2021
2021,Mecklenburg-Vorpommern,10.11.,83.0,10.11.2021
2021,Sachsen,10.11.,181.0,10.11.2021
2021,Sachsen-Anhalt,10.11.,109.0,10.11.2021
2021,Thüringen,10.11.,116.0,10.11.2021
2023,Schleswig-Holstein,11.11.,103.0,11.11.2023
2023,Hamburg,11.11.,48.0,11.11.2023
2023,Niedersachsen,11.11.,298.0,11.11.2023
2023,Bremen,11.11.,28.0,11.11.2023
2023,Nordrhein-Westfalen,11.11.,615.0,11.11.2023
2023,Hessen,11.11.,210.0,11.11.2023
2023,Rheinland-Pfalz,11.11.,138.0,11.11.2023
2023,Baden-Württemberg,11.11.,342.0,11.11.2023
2023,Bayern,11.11.,412.0,11.11.2023
2023,Saarland,11.11.,47.0,11.11.2023
2023,Berlin,11.11.,101.0,11.11.2023
2023,Brandenburg,11.11.,119.0,11.11.2023
2023,Mecklenburg-Vorpommern,11.11.,82.0,11.11.2023
2023,Sachsen,11.11.,147.0,11.11.2023
2023,Sachsen-Anhalt,11.11.,92.0,11.11.2023
2023,Thüringen,11.11.,82.0,11.11.2023
2022,Schleswig-Holstein,11.11.,115.0,11.11.2022
2022,Hamburg,11.11.,63.0,11.11.2022
2022,Niedersachsen,11.11.,255.0,11.11.2022
2022,Bremen,11.11.,20.0,11.11.2022
2022,Nordrhein-Westfalen,11.11.,585.0,11.11.2022
2022,Hessen,11.11.,195.0,11.11.2022
2022,Rheinland-Pfalz,11.11.,119.0,11.11.2022
2022,Baden-Württemberg,11.11.,309.0,11.11.2022
2022,Bayern,11.11.,403.0,11.11.2022
2022,Saarland,11.11.,36.0,11.11.2022
2022,Berlin,11.11.,129.0,11.11.2022
2022,Brandenburg,11.11.,97.0,11.11.2022
2022,Mecklenburg-Vorpommern,11.11.,70.0,11.11.2022
2022,Sachsen,11.11.,177.0,11.11.2022
2022,Sachsen-Anhalt,11.11.,92.0,11.11.2022
2022,Thüringen,11.11.,88.0,11.11.2022
2021,Schleswig-Holstein,11.11.,93.0,11.11.2021
2021,Hamburg,11.11.,41.0,11.11.2021
2021,Niedersachsen,11.11.,318.0,11.11.2021
2021,Bremen,11.11.,21.0,11.11.2021
2021,Nordrhein-Westfalen,11.11.,602.0,11.11.2021
2021,Hessen,11.11.,201.0,11.11.2021
2021,Rheinland-Pfalz,11.11.,161.0,11.11.2021
2021,Baden-Württemberg,11.11.,341.0,11.11.2021
2021,Bayern,11.11.,460.0,11.11.2021
2021,Saarland,11.11.,48.0,11.11.2021
2021,Berlin,11.11.,115.0,11.11.2021
2021,Brandenburg,11.11.,83.0,11.11.2021
2021,Mecklenburg-Vorpommern,11.11.,72.0,11.11.2021
2021,Sachsen,11.11.,195.0,11.11.2021
2021,Sachsen-Anhalt,11.11.,91.0,11.11.2021
