,,,,,silhouette,silhouette,ics_score,ics_score,n_clusters,n_clusters,stability,hierarchical_score,hierarchical_score,external_ARI_broad,external_ARI_broad,external_NMI_broad,external_NMI_broad,external_ARI_fine,external_ARI_fine,external_NMI_fine,external_NMI_fine,external_ARI_who,external_ARI_who,external_NMI_who,external_NMI_who
,,,,,mean,std,mean,std,mean,std,mean,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
genus,material,metric,tau,gamma,,,,,,,,,,,,,,,,,,,,,
Proteus,Blood Culture,dice,0.30000000000000004,0.75,0.37148793019245097,0.009747649434092714,3.9491714736738204,0.046654937742347746,15.9,0.316227766016838,0.9941139815193974,0.4602989473292891,0.005813055491170944,0.20776482400690094,0.004665833438878714,0.5175119640952165,0.009663806766939833,0.08132472059086182,0.0019426771184227973,0.6177316477820678,0.006801819271863032,0.04936917259531291,0.000233929437521855,0.19317566329299019,0.0006439525078125747
Proteus,Blood Culture,dice,0.30000000000000004,1.0,0.32006714849790774,0.0,3.7511883948785667,0.0,13.0,0.0,1.0,0.4100872459823635,5.851389114294502e-17,0.10726019545066898,0.0,0.4434826713142571,5.851389114294502e-17,0.04597152405290797,0.0,0.5408431346611806,3.700743415417188e-17,0.07695084097307442,0.0,0.2023506357453806,9.25185853854297e-18
Proteus,Blood Culture,dice,0.4,0.5,0.3343719821496791,0.022925984539470503,4.208961270687668,0.3065603571089294,19.1,1.7288403306519917,0.8230617035261603,0.4835267919094175,0.01426248356630903,0.18697883296666612,0.03527446999267352,0.5364091652258784,0.01457616092630824,0.07006303535031028,0.007227067867201617,0.6330419436782362,0.018166820246900237,0.058652644538587,0.009878094312732616,0.23129088290119842,0.01765156031395465
Proteus,Blood Culture,dice,0.4,0.75,0.35095410233105173,0.003713586668429932,3.952296551349355,0.09339681036140095,16.2,0.632455532033676,0.9844946740272962,0.4665948161555745,0.006513713495344909,0.21367511989113677,0.005680383303069663,0.5121241675735626,0.007090758525496129,0.0857206483641909,0.0017548917157103924,0.615229284646051,0.008429769757040243,0.07148002506818443,0.003569199916307859,0.22288617341695124,0.0033819267829332425
Proteus,Blood Culture,dice,0.4,1.0,0.3577026058844614,0.0,4.027147915010203,0.0,16.0,0.0,1.0,0.4559833879015661,1.850371707708594e-17,0.14902788819939908,0.0,0.48840362216571903,3.700743415417188e-17,0.07476694834568236,0.0,0.5979881036714539,7.401486830834377e-17,0.0932912636424766,0.0,0.23422353261089607,2.0687784610393942e-17
Proteus,Blood Culture,jaccard,0.1,0.5,0.13058489394439024,0.1133721707444674,3.971343875711704,0.4900975949605066,13.4,2.6331223544175333,0.748243240490712,0.4312654307768766,0.04844353432705956,0.18466756223933004,0.04511148409496609,0.4884956215603273,0.05626721301637119,0.0645759241976934,0.013996628189921817,0.5686650067931522,0.05654027958920577,0.06475279599002999,0.01448568484639121,0.19083580530505828,0.034881219477114665
Proteus,Blood Culture,jaccard,0.1,0.75,0.15725832465137268,0.027515310735709186,3.8172239498474902,0.3879477831725199,10.1,1.5951314818673863,0.8826382672375107,0.39921011233820597,0.03984510539041356,0.17896152275754118,0.02277008567564715,0.4533497996435738,0.04170839563694564,0.07018045424184163,0.013175003892736322,0.5369654802810353,0.04820532334234157,0.06162125734333834,0.018140656820431703,0.1613966011090655,0.031098388798499625
Proteus,Blood Culture,jaccard,0.1,1.0,0.17365892133950106,0.009436312381760834,3.527624345492164,0.26459089519076223,7.9,0.31622776601683794,0.9586974006866111,0.323935864681222,0.00827373948214662,0.06985083480594208,0.004551079998971634,0.3646576974576407,0.01140962987028079,0.02613120525759376,0.0039035293768504486,0.4394346388955131,0.014468175615908048,0.046615704230843186,0.003634908223310455,0.1292156662857484,0.0031213990843361357
Proteus,Blood Culture,jaccard,0.2,0.5,0.1748590150461473,0.13703209947049946,4.643998041835479,0.3533555196776528,18.3,1.7029386365926407,0.811695259221653,0.47716302850414316,0.014274655071452534,0.18604547008129885,0.03371526555623851,0.5302507000201928,0.020004052438091627,0.07049123876732513,0.007383400413108623,0.6288720915319538,0.01602986190911242,0.057931978894287584,0.020373781106009063,0.2217966062843459,0.019508528713905206
Proteus,Blood Culture,jaccard,0.2,0.75,0.17155241218617825,0.020490457346111147,3.612312650220043,0.27783197669173115,12.4,1.264911064067352,0.9635085346597464,0.3995368479386424,0.01520695455418751,0.15220253256836247,0.0037211405309096482,0.44029095753541697,0.015234245013822737,0.057744813754771175,0.001395150318670246,0.5337518441185279,0.023543200898746522,0.04772054366625039,0.004252949090934493,0.17982941010202041,0.004064668968473595
Proteus,Blood Culture,jaccard,0.2,1.0,0.2099920116872041,0.0,4.217498108645466,0.0,13.0,0.0,1.0,0.4100872459823635,5.551115123125783e-17,0.10726019545066898,0.0,0.4434826713142571,5.551115123125783e-17,0.04597152405290797,0.0,0.5408431346611806,3.700743415417188e-17,0.07695084097307442,0.0,0.2023506357453806,9.25185853854297e-18
Proteus,Blood Culture,jaccard,0.30000000000000004,0.5,0.23521175414925133,0.09156454709057811,4.846893474496611,0.3597869897739562,19.4,1.7763883459298973,0.8803541329500535,0.4978451466682173,0.009254648610184978,0.19896150507657648,0.042774926249772215,0.5472453774904442,0.010604913208479548,0.0859733359211017,0.009307429648355741,0.6467543886113912,0.012227374630236378,0.07595178509383205,0.007271747750804646,0.2498992599217583,0.015174563681805432
Proteus,Blood Culture,jaccard,0.30000000000000004,0.75,0.2768371283359728,0.0,4.705404057327809,0.0,18.0,0.0,1.0,0.48629166998238826,6.671610070811202e-17,0.1962884456655261,0.0,0.5359894853056125,1.2819751242557092e-16,0.0882740001946505,0.0,0.6332228315164586,5.233641528945917e-17,0.08228417731340196,0.0,0.24068563928040362,2.2662332591841973e-17
Proteus,Blood Culture,jaccard,0.30000000000000004,1.0,0.27924739439550866,0.0,4.780457887037072,0.0,18.0,0.0,1.0,0.4829218463717148,0.0,0.16510458449918797,0.0,0.5272681108424269,0.0,0.08237066800602712,0.0,0.6254993425795028,0.0,0.09535066981875492,0.0,0.24847225362395195,2.7755575615628914e-17
Proteus,Blood Culture,jaccard,0.4,0.5,0.21047714768854986,0.08404225298137652,5.647669206540895,0.43750939370417785,26.5,2.3213980461973533,0.8941905901128469,0.5301113795215155,0.01346015179054437,0.13180898229506685,0.017016271077645653,0.5654865085113471,0.014699916463932572,0.07027728371980117,0.008422474181937027,0.6912540817737501,0.012833590745755886,0.04227312213877795,0.006931075601981095,0.27987931419537115,0.01597939071851251
Proteus,Blood Culture,jaccard,0.4,0.75,0.23688134104059605,0.005937910048966362,5.433658406883272,0.13991905339047095,25.3,0.4830458915396479,0.9762543435078703,0.5223796618041712,0.0007569576941376444,0.1352102506473532,0.013512112327838497,0.5575873163533762,0.003046379771075762,0.07456760561063049,0.002361050062988699,0.6844391287573985,0.0019088119655791011,0.04010323869791487,0.00330200784021367,0.27109271798399603,0.0030244894640957297
Proteus,Blood Culture,jaccard,0.4,1.0,0.2575945026059953,0.0,5.680801731344205,0.0,25.0,0.0,1.0,0.5122322365407735,0.0,0.09070050013219051,0.0,0.5434426804703038,0.0,0.058689894328700545,0.0,0.6694651551375099,0.0,0.05066714182397518,0.0,0.27137790114892807,0.0
Proteus,Blood Culture,phi,0.1,0.5,0.008686505610244097,0.008935844480300381,4.926279710088194,0.22505372356397257,8.6,1.0749676997731403,0.7806059393544629,0.3171963018878702,0.020346223531002718,-0.005488477877894084,0.022758368511086608,0.35492336503734173,0.019041632865222598,0.005957112012412791,0.013779629320465149,0.46007733130237255,0.026414063416284835,-0.013324037906965592,0.006674831640311108,0.08896119951906216,0.01740023059093628
Proteus,Blood Culture,phi,0.1,0.75,0.0165871785451883,0.036901458546168636,5.098086902426805,0.5889484551339528,8.4,1.3498971154211057,0.7854338168643984,0.32214657581163186,0.026053055770333122,0.0011690548719946881,0.016997732877123348,0.3592264055823219,0.024009751606132012,0.011134251750765895,0.007691701239701683,0.4672706051078593,0.03417028365919524,-0.005820132494853865,0.004863070314640951,0.09156804031263857,0.021219079189862093
Proteus,Blood Culture,phi,0.1,1.0,-0.048536778669958446,3.962530861421899e-05,4.164337683186135,0.024860721635594833,6.0,0.0,0.984536818741466,0.27739157800347153,0.005038274475740514,-0.025229648937516023,0.003007785831465139,0.3150986217323538,0.0022263587855374566,0.018290046243706514,0.005527488536260153,0.4035879076481469,0.007745107448580274,-0.010627095979187706,0.00463267029001988,0.07142276141502224,0.004241079535490562
Proteus,Blood Culture,phi,0.2,0.5,0.08591358093397819,0.01251438031713586,6.09296758364046,0.5232746841130683,13.6,0.6992058987801009,0.8522376506458723,0.3780263017949718,0.01635218812564135,-0.017412901762150258,0.03263785993939874,0.38590085598593193,0.024925325581615743,0.014005633643967194,0.014355801361363408,0.5451575003929923,0.0176528112689084,-0.0033733069264939492,0.007583056578437245,0.1473101494733179,0.010968595649870154
Proteus,Blood Culture,phi,0.2,0.75,0.08973692423175825,0.017690867905877608,6.298141820085412,0.49958011934085667,13.5,0.8498365855987974,0.9107741706919164,0.37186218617338584,0.014708860269632345,-0.03552310493684146,0.013712315295901919,0.373545044687859,0.015979584208748655,0.010745021673144516,0.009301943348593167,0.5456636095282071,0.01941396729540333,-0.006976662994660342,0.002017385823339148,0.13844409651915096,0.007314542477442277
Proteus,Blood Culture,phi,0.2,1.0,0.05928136845481761,0.0,5.442397514387657,0.0,12.0,0.0,1.0,0.3389568207194629,0.0,-0.06036651189070735,0.0,0.33760197990096347,0.0,0.0007955809096744447,0.0,0.5052825571463792,0.0,-0.01640569838435021,0.0,0.1185440129687408,2.0687784610393942e-17
Proteus,Blood Culture,phi,0.30000000000000004,0.5,0.19004759706745006,0.0,8.912486525600944,0.0,21.0,0.0,1.0,0.44789872734591396,4.8956233716268386e-17,-0.03678575901397928,0.0,0.4324898713820692,3.700743415417188e-17,0.01373741610738255,0.0,0.6387547706583281,7.401486830834377e-17,0.0063883523993463085,0.0,0.20883285889320669,2.6168207644729584e-17
Proteus,Blood Culture,phi,0.30000000000000004,0.75,0.1643023942242167,0.013568913301276726,7.78429380534117,0.5946097726070126,19.4,0.8432740427115679,0.9489526787394507,0.4296568866538707,0.009614294216799837,-0.04991859364549859,0.0069216115949898545,0.40839265806484243,0.012700346557562976,0.007357992319820407,0.0033622515546924184,0.6114047253949624,0.01441473952348931,0.006460307800766517,3.7923826406595305e-05,0.2085906635881103,0.00012764813378400973
Proteus,Blood Culture,phi,0.30000000000000004,1.0,0.15786609351340833,0.0,7.502245625276227,0.0,19.0,0.0,1.0,0.4250964264808599,0.0,-0.05320180230337841,0.0,0.4023683547355358,7.629277997537062e-17,0.005763136372929871,0.0,0.6045672140791207,9.791246743253677e-17,0.0064782966511215696,0.0,0.20853011476183614,2.4478116858134193e-17
Proteus,Blood Culture,phi,0.4,0.5,0.21774029413489493,0.0,11.96726817465628,0.0,34.0,0.0,1.0,0.531775906766914,3.700743415417188e-17,-0.02079318480629649,0.0,0.5207807238210646,5.233641528945917e-17,0.0236182567620423,0.0,0.7341808100700943,5.233641528945917e-17,-0.0006849681596832022,0.0,0.2728978853085232,3.204937810639273e-17
Proteus,Blood Culture,phi,0.4,0.75,0.21774029413489493,0.0,11.96726817465628,0.0,34.0,0.0,1.0,0.531775906766914,3.700743415417188e-17,-0.02079318480629649,0.0,0.5207807238210646,5.233641528945917e-17,0.0236182567620423,0.0,0.7341808100700943,5.233641528945917e-17,-0.0006849681596832022,0.0,0.2728978853085232,3.204937810639273e-17
Proteus,Blood Culture,phi,0.4,1.0,0.1738127787791267,0.0,10.183300906300808,0.0,32.0,0.0,1.0,0.5130093562024798,0.0,-0.034891892766092586,0.0,0.49775227164462355,0.0,0.019155363588363096,0.0,0.7104607593478172,0.0,0.006140135807864917,0.0,0.26499790323321937,0.0
Proteus,Urine,cosine,0.1,0.5,0.015622686223714927,0.1434816771069757,2.0701709408361006,0.2433888774715342,10.5,1.5811388300841895,0.6126890483913539,0.373340326638111,0.040020699105822774,0.26062808691940237,0.06708200541949029,0.4727829747150693,0.05481635955742139,0.042528459624928586,0.020164804159618674,0.4742078119770799,0.052930822655039234,0.015845706704504976,0.035522138295733016,0.13940769810919443,0.02977822025925737
Proteus,Urine,cosine,0.1,0.75,0.1330057284070451,0.13236985057427345,2.4062803122622642,0.1841385816721201,10.2,2.1499353995462798,0.6835990999994401,0.4077730485203805,0.026275279857438584,0.3261357626554614,0.06263082803765864,0.5003712528798172,0.03216533565525627,0.06439780299849515,0.013163404132983138,0.5133824930051186,0.03205748733793072,0.06940558968964605,0.023039280455326962,0.17436225151462628,0.029223227797640063
Proteus,Urine,cosine,0.1,1.0,0.2076923928325538,0.0,2.0372848576711533,0.0,4.0,0.0,1.0,0.30362508869340116,0.0,0.19672793630146934,0.0,0.37440236843748254,0.0,0.07250798493588216,0.0,0.40561231804656933,0.0,0.039450996620456584,0.0,0.09686483647842879,0.0
Proteus,Urine,cosine,0.2,0.5,0.12336209805628336,0.1292272752825012,2.482173125678159,0.18044272923553778,11.5,1.1785113019775793,0.6850494276387252,0.39846919358858807,0.021673340120158535,0.2567420882637481,0.056501208783007045,0.49170111066529343,0.033433363600601326,0.049257792414860994,0.014906915832969632,0.5119158740870429,0.02634394824736023,0.024959337137053596,0.02683189894389584,0.1539750358472764,0.022374472176978615
Proteus,Urine,cosine,0.2,0.75,0.18355314073952797,0.07980435802225617,2.3225297231959727,0.2761388513387689,7.2,3.614784456460256,0.7873664944172876,0.3434830231008834,0.06163754979210143,0.2530855025585118,0.05755710533406041,0.41922678932108726,0.07534963069882027,0.06521304704777606,0.00582123682411098,0.44900204985325687,0.06898280224010493,0.04954015639184227,0.011966242060532031,0.12704722121084816,0.043464877838517574
Proteus,Urine,cosine,0.2,1.0,0.237991762256752,0.00932805765155934,2.1324367147548453,0.03766839753159962,5.0,0.0,0.9289492453145481,0.3106321819454436,0.0038410072388069677,0.17308308595694216,0.006919553582020759,0.36791523301906504,0.0064234213065057786,0.07528263173833853,0.0065968140544491825,0.42119853268367147,0.006953455240639915,0.03635555026977724,0.006821011939674005,0.10592732988751848,0.002891337498002435
Proteus,Urine,cosine,0.30000000000000004,0.5,0.14702707157503636,0.0863684631646021,2.857844141258351,0.22896593488608943,17.9,2.64365067451978,0.7259941898917381,0.4661065884776298,0.03142771151580177,0.2508671844502666,0.06039644940309299,0.5439880437763784,0.035029977426152895,0.06536863112988246,0.013222077681361728,0.5936001423842232,0.03510589970325565,0.0492786652548144,0.0064694548884798265,0.21823372797008994,0.031193273904106256
Proteus,Urine,cosine,0.30000000000000004,0.75,0.17585691509241771,0.044965114737696446,2.8393154063164863,0.37055692699319764,15.6,3.8930136855083823,0.748592672966765,0.4474935593047964,0.03800210192262896,0.2603768451457422,0.019059473956776415,0.523534794999778,0.031170408135595025,0.07810156919371755,0.007669985189214767,0.5727369894701428,0.04913748434495597,0.059012800505546116,0.019006632699684296,0.20446108338935293,0.03438179384662365
Proteus,Urine,cosine,0.30000000000000004,1.0,0.19061751070359093,0.0,2.5479244762688418,0.0,12.0,0.0,1.0,0.40142727159153696,0.0,0.22792088552992276,0.0,0.4820105321940731,4.5324665183683945e-17,0.08127450370278175,0.0,0.5212717783230405,0.0,0.03429341485980932,0.0,0.16105133534699606,0.0
Proteus,Urine,cosine,0.4,0.5,0.1813432295932401,0.07419261806796616,3.2272180251305675,0.2069027199877701,22.4,2.6331223544175337,0.7944110380287752,0.5108959264576988,0.02199812286181152,0.2522636162123606,0.03868099737736165,0.5759087791145326,0.02610011467826847,0.06910587888092909,0.012600900221894012,0.6424335690863201,0.02799292437227996,0.05757259332693567,0.016313940615338342,0.2704995502960363,0.017627049804369906
Proteus,Urine,cosine,0.4,0.75,0.17693976496693625,0.08857850368215228,3.1312990927620037,0.25757463680563913,20.7,3.2676869155073263,0.766099893997785,0.4914095198223881,0.0191940147345328,0.24289861757154646,0.05139637705790285,0.5554332306949222,0.013661693162468277,0.0681961973225334,0.011710799747212399,0.620607379618075,0.02965251030565262,0.04758998980910523,0.014852577202554654,0.2551219958889381,0.015253356277127369
Proteus,Urine,cosine,0.4,1.0,0.21672338763422583,0.015166576899230781,2.924254441793836,0.015636441738813938,18.0,0.0,0.9229460849652915,0.4713045241462974,0.0047856845669062694,0.2715808623968763,0.004212305742336277,0.542575187957597,0.002510954255671925,0.08252279591331839,0.004466827223793764,0.5965814975118257,0.0003186048579876985,0.0416632389567277,0.014633860791219172,0.23299789584762692,0.013866134111332504
Proteus,Urine,dice,0.1,0.5,0.17823983097349463,0.12555046196471445,3.076772784243684,0.17585366274623893,12.3,1.4944341180973264,0.7492929069809261,0.41170487390585786,0.022511631231651234,0.2731128926951262,0.062098678196313054,0.49810781040139507,0.037664953925293294,0.06133387342190553,0.012765360688924636,0.5350977240715044,0.022302417119376795,0.039240838213536564,0.018776579980931164,0.16077813718945874,0.024628676112764
